Source,eType,Target,Time,Weight,SourceLocation,TargetLocation,SourceLatitude,SourceLongitude,TargetLatitude,TargetLongitude,Status_demographicsCosine,Status_travelJaccard,Status_dtwAllEdges,Status_dtwCommunication,Status_glPhone-undir5,Status_glEmail-undir5
654981,5,595581,1767225600,986.55,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
654981,5,503701,1767225600,586.73,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
654981,5,571970,1767225600,499.85,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
654981,5,632961,1767225600,620.87,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
654981,5,473173,1767225600,732.43,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
654981,5,620120,1767225600,2151.07,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
510031,5,575859,1767225600,1267.83,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
552988,5,575859,1767225600,3304.77,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
575859,5,567195,1767225600,477.89,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
575859,5,527449,1767225600,132.1,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
575859,5,459381,1767225600,766.88,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
575859,5,595298,1767225600,366.2,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
575859,5,589943,1767225600,1168.58,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
575859,5,537281,1767225600,2274.47,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
575859,5,523927,1767225600,976.38,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
575859,5,580426,1767225600,779.37,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
575859,5,595581,1767225600,2474.64,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
575859,5,503701,1767225600,183.4,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
575859,5,473173,1767225600,440.95,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
575859,5,620120,1767225600,1543.6,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
575859,5,575030,1767225600,9070.65,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
575859,5,621924,1767225600,1296.75,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
510031,5,640464,1767225600,1163.1,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
552988,5,640464,1767225600,6292.61,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
640464,5,567195,1767225600,3406.61,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
640464,5,527449,1767225600,493.08,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
640464,5,459381,1767225600,2318.11,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
640464,5,595298,1767225600,5720.56,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
640464,5,466907,1767225600,1136.42,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
640464,5,589943,1767225600,162.29,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
640464,5,577992,1767225600,7905.27,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
640464,5,537281,1767225600,20.21,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
640464,5,523927,1767225600,899.28,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
640464,5,580426,1767225600,129.52,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
640464,5,595581,1767225600,1315.33,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
640464,5,616315,1767225600,4161.23,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
640464,5,571970,1767225600,426.58,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
640464,5,632961,1767225600,422.5,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
640464,5,473173,1767225600,1259.0,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
620120,5,640464,1767225600,1089.87,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
640464,5,621924,1767225600,3780.69,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
505722,5,503218,1767225600,4118.47,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
505722,5,630626,1767225600,34840.3,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
510031,5,505722,1767225600,7190.11,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
552988,5,505722,1767225600,900735.0,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
505722,5,567195,1767225600,62750.4,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
505722,5,527449,1767225600,238.75,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
505722,5,459381,1767225600,1721.87,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
505722,5,595298,1767225600,6060.91,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
505722,5,466907,1767225600,4593.29,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
505722,5,589943,1767225600,20056.8,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
505722,5,537281,1767225600,1137.66,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
505722,5,580426,1767225600,3425.98,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
505722,5,595581,1767225600,11587.2,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
505722,5,616315,1767225600,14641.3,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
505722,5,642329,1767225600,11493.8,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
505722,5,503701,1767225600,12163.6,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
505722,5,473173,1767225600,8086.96,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
505722,5,620120,1767225600,9231.82,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
505722,5,621924,1767225600,9236.96,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
517273,5,630626,1767225600,18476.7,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
510031,5,517273,1767225600,3161.42,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
552988,5,517273,1767225600,121149.0,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
517273,5,527449,1767225600,461.18,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
517273,5,459381,1767225600,1589.03,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
517273,5,595298,1767225600,18128.6,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
517273,5,466907,1767225600,3709.53,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
517273,5,589943,1767225600,6858.84,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
517273,5,577992,1767225600,8669.64,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
517273,5,523927,1767225600,1775.55,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
517273,5,580426,1767225600,286.56,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
517273,5,595581,1767225600,8511.84,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
517273,5,616315,1767225600,5037.65,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
517273,5,642329,1767225600,3021.52,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
517273,5,503701,1767225600,5355.92,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
517273,5,571970,1767225600,436.23,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
517273,5,632961,1767225600,2229.71,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
517273,5,473173,1767225600,1112.61,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
517273,5,620120,1767225600,20241.9,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
517273,5,575030,1767225600,14630.5,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
517273,5,621924,1767225600,1370.28,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492286,5,630626,1767225600,12542.5,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
552988,5,492286,1767225600,69256.8,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492286,5,567195,1767225600,14538.3,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492286,5,527449,1767225600,883.83,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492286,5,459381,1767225600,1166.8,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492286,5,595298,1767225600,2904.37,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492286,5,466907,1767225600,1376.82,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492286,5,537281,1767225600,598.14,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492286,5,523927,1767225600,5422.26,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492286,5,595581,1767225600,5061.07,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492286,5,616315,1767225600,7666.8,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492286,5,642329,1767225600,905.48,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492286,5,503701,1767225600,4242.92,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492286,5,571970,1767225600,260.88,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492286,5,632961,1767225600,1609.83,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492286,5,473173,1767225600,794.47,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492286,5,620120,1767225600,15251.0,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492286,5,575030,1767225600,39657.7,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492286,5,621924,1767225600,72.49,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
636961,5,503218,1767225600,1323.6,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
636961,5,630626,1767225600,3939.83,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
552988,5,636961,1767225600,5807.39,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
636961,5,567195,1767225600,2846.66,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
636961,5,527449,1767225600,884.99,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
636961,5,459381,1767225600,2423.74,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
636961,5,595298,1767225600,375.3,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
636961,5,466907,1767225600,587.83,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
636961,5,589943,1767225600,0.46,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
636961,5,577992,1767225600,450.03,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
636961,5,537281,1767225600,274.65,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
636961,5,523927,1767225600,3215.16,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
636961,5,580426,1767225600,76.17,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
636961,5,595581,1767225600,917.55,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
636961,5,642329,1767225600,5236.45,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
636961,5,503701,1767225600,2976.51,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
636961,5,571970,1767225600,559.3,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
636961,5,473173,1767225600,410.44,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
620120,5,636961,1767225600,3209.39,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
636961,5,621924,1767225600,2524.68,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
570411,5,630626,1767225600,15868.4,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
570411,5,536346,1767225600,5580.8,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
510031,5,570411,1767225600,209.3,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
570411,5,520660,1767225600,5688.59,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
552988,5,570411,1767225600,76722.1,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
570411,5,567195,1767225600,17179.0,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
570411,5,527449,1767225600,574.26,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
570411,5,459381,1767225600,1991.54,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
570411,5,595298,1767225600,2665.72,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
570411,5,466907,1767225600,690.53,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
570411,5,577992,1767225600,1689.51,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
570411,5,580426,1767225600,1317.79,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
570411,5,595581,1767225600,3426.73,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
570411,5,503701,1767225600,2200.13,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
570411,5,571970,1767225600,578.66,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
570411,5,644226,1767225600,4046.65,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
570411,5,473173,1767225600,985.43,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
570411,5,620120,1767225600,12330.7,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
570411,5,575030,1767225600,5599.51,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
570411,5,621924,1767225600,2276.97,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
510031,5,623295,1767225600,467.09,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
552988,5,623295,1767225600,11546.5,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
623295,5,567195,1767225600,699.55,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
623295,5,527449,1767225600,182.71,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
623295,5,459381,1767225600,216.96,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
623295,5,595298,1767225600,785.52,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
623295,5,466907,1767225600,656.77,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
623295,5,589943,1767225600,1949.02,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
623295,5,577992,1767225600,325.56,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
623295,5,537281,1767225600,691.26,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
623295,5,523927,1767225600,1906.6,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
623295,5,595581,1767225600,802.67,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
623295,5,503701,1767225600,1189.79,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
623295,5,473173,1767225600,1553.68,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
623295,5,620120,1767225600,1131.2,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
623295,5,621924,1767225600,1099.51,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492777,5,630626,1767225600,2838.79,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
552988,5,492777,1767225600,9732.82,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492777,5,567195,1767225600,1073.08,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492777,5,527449,1767225600,124.26,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492777,5,459381,1767225600,360.75,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492777,5,595298,1767225600,611.56,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492777,5,466907,1767225600,128.47,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492777,5,589943,1767225600,1598.66,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492777,5,580426,1767225600,185.63,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492777,5,616315,1767225600,535.22,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492777,5,642329,1767225600,815.28,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492777,5,503701,1767225600,1619.79,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492777,5,571970,1767225600,146.65,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492777,5,632961,1767225600,147.32,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492777,5,473173,1767225600,1461.98,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
620120,5,492777,1767225600,947.58,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492777,5,575030,1767225600,6491.57,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
492777,5,621924,1767225600,1518.45,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
629717,5,630626,1767225600,4249.15,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
510031,5,629717,1767225600,1091.21,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
552988,5,629717,1767225600,21204.9,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
629717,5,567195,1767225600,2015.43,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
629717,5,527449,1767225600,73.2,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
629717,5,459381,1767225600,889.2,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
629717,5,595298,1767225600,2575.65,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
629717,5,466907,1767225600,312.96,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
629717,5,589943,1767225600,2726.24,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
629717,5,577992,1767225600,1563.82,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
629717,5,523927,1767225600,654.51,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
629717,5,580426,1767225600,245.42,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
629717,5,616315,1767225600,2484.21,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
629717,5,642329,1767225600,192.93,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
629717,5,503701,1767225600,1856.92,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
629717,5,632961,1767225600,281.98,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
629717,5,473173,1767225600,478.91,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
629717,5,620120,1767225600,843.46,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
629717,5,575030,1767225600,4168.46,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
629717,5,621924,1767225600,296.54,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
502591,5,630626,1767225600,4144.78,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
502591,5,536346,1767225600,1101.4,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
510031,5,502591,1767225600,525.02,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
502591,5,520660,1767225600,4874.08,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
552988,5,502591,1767225600,54333.1,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
502591,5,567195,1767225600,536.87,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
502591,5,527449,1767225600,768.82,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
502591,5,459381,1767225600,382.45,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
502591,5,595298,1767225600,4093.29,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
502591,5,466907,1767225600,631.99,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
502591,5,577992,1767225600,1369.2,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
502591,5,537281,1767225600,1399.54,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
502591,5,523927,1767225600,266.52,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
502591,5,595581,1767225600,2099.77,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
502591,5,616315,1767225600,2810.98,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
502591,5,503701,1767225600,5503.51,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
502591,5,571970,1767225600,218.21,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
502591,5,644226,1767225600,814.8,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
502591,5,632961,1767225600,488.63,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
502591,5,473173,1767225600,669.18,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
502591,5,620120,1767225600,9247.45,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
502591,5,621924,1767225600,2572.76,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
569820,5,640784,1767225600,273.24,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
569820,5,630626,1767225600,8464.39,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
510031,5,569820,1767225600,1702.37,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
552988,5,569820,1767225600,202871.0,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
569820,5,567195,1767225600,2942.39,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
569820,5,527449,1767225600,87.4,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
569820,5,459381,1767225600,629.72,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
569820,5,595298,1767225600,3574.6,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
569820,5,466907,1767225600,808.95,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
569820,5,606730,1767225600,534.52,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
569820,5,589943,1767225600,5383.92,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
569820,5,537281,1767225600,647.27,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
569820,5,523927,1767225600,3093.55,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
569820,5,580426,1767225600,2682.75,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
569820,5,595581,1767225600,2875.99,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
569820,5,642329,1767225600,1345.06,,,,,,,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing,out of pairing
